stationcode,name,capacity,longitude,latitude
15026,Bir Hakeim,33.0,2.289705348222022,48.853844054333514
2022,Saint-Fiacre - Poissonière,35.0,2.3459213599563,48.870828911558
21326,Moulin de Pierre - Abbé Grégoire,20.0,2.2754641655975,48.822036188382
20143,Ramponeau - Belleville,44.0,2.379056852114,48.871031137596
21216,Louis Lejeune - Barbès,25.0,2.3267009854316716,48.81807418981508
22207,Rond-point du Dr Albert Schweitzer,22.0,2.3143940046429634,48.78980918988166
19027,Serrurier,18.0,2.39806417375803,48.8804934032465
31028,Raspail Barbès,28.0,2.4247387,48.8529945
17048,De Toqueville - Terrasse,30.0,2.314002,48.882428
44017,Jules Guesde - Pont du Port à l'Anglais,30.0,2.417212128639221,48.79628807093802
16118,Michel-Ange - Parent de Rosan,26.0,2.2584119439125065,48.840579923690115
9008,Tour d'Auvergne - Rodier,17.0,2.343698,48.879161
8103,Artois - Berri,23.0,2.3064258322119713,48.87393521240818
14013,Liard - Amiral Mouchez,14.0,2.342167,48.8214169
15112,Vigée-Lebrun - Anselme Payen,24.0,2.3110422492027287,48.838683941628375
18111,Félix Ziem - Armand Gauthier,25.0,2.333393658804396,48.88949630486821
9002,Abbeville - Faubourg Poissonnière,14.0,2.349147,48.879223
9014,Faubourg Montmartre - La Fayette,35.0,2.340853661298752,48.87525454905335
8053,Place Georges Guillaumin,29.0,2.301771435325988,48.874750203956566
17032,Jean Oestreicher - Porte de Champerret,21.0,2.288640439510346,48.88655580065981
8016,Square Louis XVI,29.0,2.323658830743138,48.87320440102894
10115,Granges aux Belles,27.0,2.3680844979417,48.8761373390584
7011,Las Cases - Bourgogne,22.0,2.3185685276985,48.859091104741
5022,Boulangers - Cardinal Lemoine,20.0,2.3521495,48.8462904
21323,Charlot - Stade Gabriel Voisin,31.0,2.268122527474,48.827228120536
13104,Gare d'Austerlitz - Quai Saint-Bernard,27.0,2.3657163977623,48.84369030864
9038,Douai - Bruxelles,27.0,2.3308449949028507,48.88320784122797
1001,Quai de l'Horloge - Pont Neuf,17.0,2.3417982839439,48.857058739111
17008,Porte Pouchet-Bessières,23.0,2.3230632,48.8978765
7018,Ségur - d'Estrées,19.0,2.3097044974566,48.851419978983
6001,Institut de France,17.0,2.3358313530377,48.857615678565
22409,Henri Barbusse - Stalingrad,16.0,2.2872862592339516,48.814183748660554
26003,Argenteuil - Voltaire,16.0,2.281411215662956,48.91864865955558
17004,Legendre - Clichy,40.0,2.322528975094376,48.88896161855884
19003,Quai de la Seine,24.0,2.3703941702842717,48.884492238407525
12151,Gare de Lyon - Place Louis Armand,60.0,2.3726498446286,48.845515089794
10107,Gare du Nord - Hôpital Lariboisière,49.0,2.352339,48.881949
17043,Belidor - Gouvion-Saint-Cyr,39.0,2.2854680567979813,48.88022154052015
19026,Place de Rhin et Danube,17.0,2.392586767673493,48.88192765861766
16039,Exelmans - Versailles,49.0,2.264390252530575,48.84097491091973
11023,Saint-Maur - Roquette,46.0,2.383553994571467,48.858688774062955
19043,Delphine Seyrig - Général Leclerc,53.0,2.39790290594101,48.893923963057865
6006,Notre-Dame-des-Champs - Stanislas,19.0,2.329337755887181,48.84479928858768
11027,Saint-Ambroise - Parmentier,38.0,2.3772348091006,48.862147844548
12128,Pyramide - Ecole du Breuil,34.0,2.4586871266365056,48.82237977153955
46002,Rouget de Lisle,35.0,2.4071189761161804,48.764615483395254
11113,Richard Lenoir - Republique,58.0,2.3692541,48.8667175
10016,Récollets - Square Villemin,17.0,2.359801238597928,48.875034655883944
31009,Place Du Général De Gaulle,26.0,2.4329931,48.8687591
41302,Charles de Gaulle - Beauté,49.0,2.479562651149885,48.83649602312711
5018,Mutualité,37.0,2.3502873256803,48.848225572724
33017,Anatole France - President Roosevelt,29.0,2.3814103,48.9155156
11002,Roquette - Thiéré,23.0,2.3733686318721463,48.85507930579506
12111,Claude Decaen - Cannebière,27.0,2.397253782195704,48.83761417037952
11047,Amelot - Saint-Sébastien,30.0,2.3677996181077,48.861142162761
20042,Pyrénées - Emmery,40.0,2.392039597034455,48.872010281270974
17030,Pereire - Rennequin,23.0,2.2952447086572647,48.88364782887555
19101,Square Simon Bolivar,24.0,2.3826304078102116,48.8750898883217
18011,Pajol - Place Herbert,39.0,2.3635598,48.8927825
43008,Fontenay - Libération,25.0,2.445141971111298,48.84780306364685
33102,Gabriel Péri - Francisco Ferrer,18.0,2.407338917255402,48.88633710236977
21212,Marne - Germain Dardan,22.0,2.3035024699104,48.81217465201
19120,Carducci - Place Hannah Arendt,27.0,2.3860743641853337,48.87743668151579
18003,Cimetière de Montmartre,43.0,2.3328901827335,48.886472466142
14138,Porte de Vanves,32.0,2.3056878894567,48.828012849445
41209,Cimetière de Fontenay-sous-Bois,15.0,2.4787822365760808,48.84706173362218
42014,Place Marcel Cachin,32.0,2.39090770483017,48.81411442356866
8017,Rocher - Laborde,65.0,2.322616316378116,48.87590240712654
15054,Lecourbe - Jean Maridor,19.0,2.2877392172813416,48.83796366147599
18046,Etienne Jodelle - Saint Ouen,33.0,2.326124420314341,48.88794016394694
31102,Boissière - Etienne Dolet,21.0,2.4677312,48.876111
18022,Marcadet - Barbès,37.0,2.3490573929687,48.890451120965
15109,Cevennes - Bergers,29.0,2.281037718057633,48.84240765130395
21209,Molière - République,30.0,2.314573862444816,48.81111581390707
14012,Sibelle - Alésia,25.0,2.3384983465075493,48.826701758539215
21005,Hôtel de Ville de Boulogne Billancourt,26.0,2.241680324077606,48.83495885166784
35010,Hoche - Jean Lolive,24.0,2.402843534946442,48.89110239200789
17203,Place de la Porte de Champeret,28.0,2.2917001576821,48.886062068226
14124,David Weill - Parc Montsouris,22.0,2.333725690841675,48.821092374256104
15110,Place Robert Guillemard,24.0,2.2811267160086417,48.836191728066666
21006,Marcelin Berthelot,27.0,2.233161628246308,48.8415473058801
44013,Edouard Tremblay - Julian Grimaux,30.0,2.3723508417606,48.781383825117
20131,Repos - Cimetière du Père Lachaise,33.0,2.3896131366845,48.859358523593
6025,Assas - Rennes,32.0,2.32851454623001,48.8492084999386
14014,Jourdan - Stade Charléty,60.0,2.3433353751898,48.819428333369
11104,Charonne - Robert et Sonia Delaunay,20.0,2.3925706744194,48.855907555969
13007,Le Brun - Gobelins,48.0,2.3534681351338,48.835092787824
6003,Saint-Sulpice,21.0,2.3308077827095985,48.85165383178419
7002,Vaneau - Sèvres,35.0,2.3204218259346,48.848563233059
5110,Lacépède - Monge,23.0,2.351966388523578,48.84389286531899
42016,Pierre et Marie Curie - Maurice Thorez,27.0,2.376804985105991,48.81580226360801
30002,Jean Rostand - Paul Vaillant Couturier,40.0,2.4530601033354,48.908168131015
17026,Jouffroy d'Abbans - Wagram,40.0,2.301132157445,48.881973298352
15202,Bracion - Périphérique,30.0,2.3004549373748,48.826103771275
13101,Croulebarde - Corvisart,34.0,2.3481646925210953,48.830981659316855
17044,Porte de Saint-Ouen - Bessières,42.0,2.32851451022192,48.89792240854517
19033,Cambrai - Benjamin Constant,43.0,2.381133802246315,48.89594736851349
17025,Chazelles - Courcelles,35.0,2.3034455627202988,48.879406604954
43002,Lagny - Victor Basch,26.0,2.426325418925233,48.84884147189881
16138,Saint-Cloud - Hippodrome,30.0,2.2549109905958176,48.85772148887421
15068,Général Martial Valin - Pont du Garigliano,16.0,2.270506024360657,48.83823094269141
10013,Alibert - Jemmapes,60.0,2.3661044619878,48.871044051984
2017,Caire - Dussoubs,40.0,2.349364310503006,48.86785342111862
8048,Marceau - Chaillot,21.0,2.2986030816809,48.868834023334
13118,Regnault - Patay,63.0,2.377065159380436,48.82435782216384
16110,Octave Feuillet - Albéric Magnard,21.0,2.2730283066630363,48.86106902949534
41303,Gare de Nogent-le-Perreux,32.0,2.493693307042122,48.83842553348809
9106,Boudreau - Auber,14.0,2.329423,48.87219
8009,Gare Saint-Lazare - Isly,27.0,2.326515804784655,48.874777677621296
5020,Institut du Monde Arabe - Saint-Germain,40.0,2.3558086529374,48.849063299501
19015,Thionville - Ourcq,24.0,2.3833653330802917,48.88917613743794
42706,Roger Salengro - Fontainebleau,25.0,2.3611663654447,48.814548697325
15104,Hôpital Européen Georges Pompidou,64.0,2.275374233722687,48.83769531916335
44006,Concorde - Stalingrad,35.0,2.3821302,48.7985844
12114,Victor Hugo - Jeanne Jugan,28.0,2.415081394834419,48.843949064031825
13001,Port-Royal - Hôpital du Val-de-Grâce,18.0,2.3448138346607,48.837668272811
8045,Place de la Reine Astrid,58.0,2.3025491823859,48.864920982538
18028,Championnet - Vauvenargues,33.0,2.3319872841238976,48.89401874744574
15106,Grenelle - Violet,35.0,2.294612042605877,48.84993035512154
14106,Marc Sangnier - Porte de Vanves,21.0,2.3107116669416428,48.825218683556734
22406,Guy Môquet - Etienne Dolet,23.0,2.298078276995073,48.81527009991819
15133,Saint Lambert - Blomet,27.0,2.2930556908249855,48.83659148147257
31008,François Debergue - Croix de Chavaux,57.0,2.437578141689301,48.857421708072074
44003,Gabriel Péri - Danielle Casanova,20.0,2.4025777,48.790114
15034,Lakanal - Commerce,53.0,2.294059172272682,48.84442462786544
5028,Censier - Jardin des Plantes,28.0,2.355475388467312,48.84107178161383
48010,Karl Marx,16.0,2.3646667979455587,48.784527937293184
22203,Tertres - Fontaine,28.0,2.306235730648041,48.78755365471565
1020,Cambon - Rivoli,40.0,2.3251800647137,48.866143390992
20115,Louis Lumière - Porte de Bagnolet,20.0,2.4105210229754443,48.86431136000005
22402,Jean Jaurès - Salvador Allende,43.0,2.3026576638221745,48.821475594736775
21008,Victor Hugo - Galliéni,34.0,2.2460845112800603,48.83802015441127
17013,Legendre - Dulong,23.0,2.316423766314984,48.885325169402904
16008,Galilée - Kléber,32.0,2.290781380114821,48.86741186571367
13050,Quai Panhard et Levassor,57.0,2.384273745805574,48.82837482809675
32604,Square du Théâtre du Garde-Chasse,50.0,2.420119643211365,48.881287375060616
23006,Jules Guesde - Alsace,25.0,2.2950777411461,48.890566275506
18009,Jean-François Lépine - Stephenson,22.0,2.356855627529275,48.88611466796807
16108,Sablons - Georges Mandel,38.0,2.28189,48.863875
43005,Gare RER de Vincennes,51.0,2.433383166790009,48.847563015126106
21701,Larmeroux - Baudelaire,29.0,2.2809894804846,48.816939911292
24001,Arche - Léonard de Vinci,28.0,2.2383723043644914,48.89790972494496
14136,Auguste Cain - Jean Moulin,40.0,2.321041524410248,48.82577028927573
32302,Chemin Vert - Fraternité,20.0,2.4461565166711807,48.877141208359035
10014,Marseille - Beaurepaire,55.0,2.3639265082738348,48.871624306962985
11035,Parmentier - Abel Rabaud,52.0,2.371688821240712,48.86921273836114
15046,Parc Georges Brassens - Brancion,29.0,2.3022570088505745,48.83227829269761
16040,Exelmans - Michel-Ange,33.0,2.2597770800669053,48.84309486651855
12201,Dugommier,53.0,2.3896577954292,48.838811048815
41404,Carnot - Pâquerettes,26.0,2.4261841177940373,48.79592939432515
42707,Place Jean-Baptiste Clément,25.0,2.3617091774940495,48.81240466867336
20036,Ménilmontant - Pelleport,19.0,2.398959602331646,48.87068263384462
8055,Courcelles - Place des Ternes,31.0,2.2992860188665043,48.87819992892312
21109,Guichet - Jean Jaurès,28.0,2.3023840785026555,48.90516986812904
23701,Parvis Robert Schuman - Roger Salengro,24.0,2.1921751275658607,48.812657470558754
12126,Gravelle - Route du Bac,51.0,2.418455,48.824407
12024,Gare de Bercy,35.0,2.3826066032052,48.839794573906
20113,Piat - Parc de Belleville,21.0,2.384981390278095,48.87195626635528
6030,Assas - Vaugirard,35.0,2.3292413726449,48.848274111398
5026,Pascal - Claude Bernard,49.0,2.3499782010912895,48.839061952159746
42503,Vladimir Ilitch Lénine - Andrée Chedid,31.0,2.3319716067039,48.813240124373
34002,Capitaine Glarner - Gabriel Péri,27.0,2.3304807533425724,48.902449900418745
13026,Place Jean Delay,35.0,2.354336,48.823316
15055,Vasco de Gama,54.0,2.283664085650799,48.83671783466264
10015,Lucien Sampaix - Récollets,46.0,2.3621229082345963,48.87433037756048
19037,Belleville - Porte des Lilas,32.0,2.404769691129476,48.87660391892763
6018,Michelet - Assas,18.0,2.3350211977959,48.842741502832
19109,Tanger - Place du Maroc,19.0,2.3689296841621403,48.8862524447104
32014,Place du Cornillon - Stade de France,34.0,2.3644426837563515,48.92540695835961
44012,Génie - Mozart,19.0,2.373418360948562,48.794902381218904
31016,Lucie Aubrac - Franklin,36.0,2.4435862898826604,48.86223916006812
13043,Dunois - Clisson,51.0,2.3674523,48.832294
8051,Batignolles - Rome,15.0,2.3202589899301524,48.881823370566806
16032,Eglise d'Auteuil,21.0,2.26848387135299,48.84749841771691
21003,Jean Jaurès - Jean Baptiste Clément,39.0,2.2369650006294255,48.84576261454011
22001,Château - Bineau,23.0,2.270106375217438,48.890404028589806
20027,Porte de Ménilmontant,15.0,2.40932246879487,48.8691543609174
31007,Paris - Désiré Préaux,49.0,2.4323049187660217,48.85742876694898
35017,Toffier Decaux - Cartier Bresson,18.0,2.4017545580863957,48.90165072551549
20023,Pelleport - Belgrand,15.0,2.403980836377493,48.86500081847653
15035,Place Etienne Pernet,43.0,2.2921819612383847,48.84243457133779
11041,Square Saint-Ambroise,43.0,2.375841,48.860934
35003,Gabrielle Josserand - Edouard Vaillant,25.0,2.3933270573616032,48.90271566255436
35014,Charles de Gaulle - Jean Lolive,26.0,2.4126765131950383,48.8932644350857
11006,Ledru-Rollin - Place du Père Chaillet,37.0,2.379020587761426,48.856433706943704
19127,Aubervilliers - Curial,23.0,2.3688579350709915,48.89088305227546
15070,Balard - Montagne de la Fage,36.0,2.278287112712861,48.83850740333351
1120,Lavandieres Sainte Opportune - Rivoli,27.0,2.3466217517853,48.859279702476
47004,Stade Auguste Delaune,21.0,2.434520423412323,48.80896378683884
20016,Pyrénées - Maraîchers,19.0,2.4043509364128113,48.85714001395299
16043,Place de Passy,15.0,2.277500546942199,48.85780291711202
18017,Caulaincourt - Place Constantin Pecqueur,44.0,2.33817871442611,48.8896779050281
32004,Wilson - Landy,40.0,2.357633225619793,48.91516726221354
16029,Maison de Radio - France,47.0,2.277785539627075,48.85132886434057
9017,Lallier - Trudaine,29.0,2.3408224806189537,48.88109246617963
7008,Villersexel - Saint-Germain,16.0,2.3237934708595,48.858297001218
16112,Chernoviz - Raynouard,37.0,2.282173218142987,48.8569864146289
42703,Fontainebleau - Edmond Michelet,45.0,2.3626908659935,48.80956436844049
20201,Eugène Reisz - Davout,20.0,2.410396970808506,48.85631874632638
13046,Eugène Oudiné - Dessous Des Berges,44.0,2.3750226,48.8256423
22102,Mont Valérien - Michel Salles,24.0,2.2152966,48.8561915
15003,Gare Montparnasse - Vaugirard,66.0,2.31951002690117,48.8418071798797
4110,Neuve Saint-Pierre - Beautreillis,20.0,2.3639122769236565,48.85355351439652
6032,Sabot - Rennes,26.0,2.331552766263485,48.852575112948415
17022,Pereire - Place de Wagram,46.0,2.304111124531457,48.887070607581215
7020,Champ de Mars - Cler,40.0,2.306646779179573,48.856691550115315
23304,Mairie de Sceaux,33.0,2.2887361764861,48.778916905132
1117,Pont Neuf - Rivoli,27.0,2.344057559967,48.860089892617
11043,Place Pasdeloup,21.0,2.3670325062844,48.862654215631
20137,Borrégo - Gambetta,25.0,2.4014145880937576,48.87330497045532
23903,Stade Gaston Bouillant,30.0,2.3279571813836,48.939958667023
32603,Calmette,32.0,2.424993216991425,48.88104925098552
7013,Duroc - Place de Breteuil,42.0,2.3126140236855,48.847460641142
17201,Porte Maillot - Perreire,51.0,2.2842371277102,48.878021154637
45001,Hôtel de Ville de Champigny sur Marne,21.0,2.5096759200096,48.813810628405
11017,Charonne - Bureau,47.0,2.396093,48.854176
44016,Balzac - Olympes de Gouges,28.0,2.4006786569952965,48.77850332486751
12026,Place Ginette Hamelin,51.0,2.382064,48.837853
27005,Gare du Stade,20.0,2.2603778,48.9312676
10162,Alexandre Parodi - Quai de Valmy,24.0,2.3665961623192,48.879359419425
92006,Place Nelson Mandela,30.0,2.2182820737361912,48.89787431818056
12005,Crozatier - Faubourg Saint-Antoine,42.0,2.378901366211,48.850440013405
13516,Glacière - Soeur Catherine Marie,40.0,2.343570403754711,48.82952298942059
13025,Place de Rungis,32.0,2.347382729482953,48.82245594764965
5115,Buffon - Jardin des Plantes,30.0,2.3618587106466293,48.842668466104875
12101,Charenton - Prague,26.0,2.3763584494312,48.848175129981
3102,Bourg l'Abbé - Saint-Martin,42.0,2.352406270802021,48.86393331949257
51001,Gare d'Argenteuil,40.0,2.256898172199726,48.947022436806705
21315,Jules Guesdes - Général de Gaulle,24.0,2.278934195637703,48.81930581291959
33014,Parc Eli Lotar,20.0,2.3727085813879967,48.91844993053703
14032,Mairie du 14ème,32.0,2.3254923149943,48.83254578123
6002,Saint-Benoît - Jacob,23.0,2.3334722220897675,48.85545136013941
33012,Landy - Heurtault,30.0,2.375951372087002,48.91509653452032
10019,Paradis - Hauteville,31.0,2.3522757401923404,48.874999954666755
41203,Stalingrad - Rigollots,51.0,2.45557576417923,48.84997403844251
10033,Gare du Nord - Saint-Vincent de Paul,24.0,2.3524305148385,48.880955741648
10024,Buisson Saint-Louis - Saint-Maur,19.0,2.372252832879,48.871746849303
5007,Ecoles - Carmes,36.0,2.3473486304283147,48.848904447989405
20022,Porte de Bagnolet,33.0,2.408344637349607,48.864707139122984
8117,Place de la Madeleine - Royale,43.0,2.324421107769,48.869228052648
10032,Claude Vellefaux - Hôpital Saint-Louis,32.0,2.3700717069851,48.872859139003
12015,Place de la Nation - Picpus,36.0,2.4001130461693,48.846821681548
26004,Gare RER les Grésillons,22.0,2.31458459136273,48.91989863357277
16012,Flandrin - Longchamp,42.0,2.274354539176829,48.86877849178477
16036,Porte Molitor,60.0,2.2569015249609947,48.84524763511433
1006,Grande Truanderie - Saint-Denis,33.0,2.3498075,48.8626302
11112,Jules Vallès - Charonne,23.0,2.384767457842827,48.85428437993525
22201,Henri Ravera - Gabriel Péri,30.0,2.302115857601166,48.79722273833844
6010,Chevreuse - Montparnasse,15.0,2.3315522167367,48.841739161231
45002,Roger Salengro - Général de Gaulle,27.0,2.4846760556101803,48.82002901037696
15128,Cadix - Hameau,37.0,2.289516180753708,48.8340107632249
44014,Camille Risch - Paul Armangot,25.0,2.373685,48.774703
16037,Molitor - Michel-Ange,51.0,2.26211277356597,48.845182081538034
47003,Charentonneau - Maisons Alfort,20.0,2.443288456496946,48.809932980484355
18004,Place des Abbesses,12.0,2.3386867716908455,48.884542726149725
20034,Sorbier - Ménilmontant,24.0,2.3897721245884895,48.86854239566069
16102,Pergolèse - Marbeau,27.0,2.281512522529856,48.87356870686902
10034,Louis Blanc - La Chapelle,21.0,2.3599335551262,48.884008964514
19010,Emile Reynaud - Porte de la Villette,22.0,2.3887022584676743,48.90098953630053
14137,Maurice d'Ocagne - General Maudhuy,30.0,2.3158789426088333,48.82414282524159
14019,Sarrette - Général Leclerc,22.0,2.3264128693982,48.825030852925
10027,Dunkerque - Alsace,20.0,2.358379,48.879355
22401,Charles de Gaulle - Plateau de Vanves,33.0,2.298571803412886,48.82233088973263
10011,Bourse du Travail,17.0,2.3623438552022,48.868976638826
13017,Nationale - Vincent Auriol,33.0,2.362354410392119,48.83252708397293
15111,Olivier de Serres - Leriche,25.0,2.2957482933998112,48.83460221715206
19012,Lally-Tollendal - Armand Carrel,28.0,2.374717555940151,48.88270066221072
31001,Lagny - Auguste Blanqui,27.0,2.4218603968620305,48.84922568052601
3006,Mairie du 3ème,32.0,2.361762821674347,48.86446178139141
4012,Tiron - Rivoli,28.0,2.3579058051109,48.855692253233
4017,Place de l'Hôtel de Ville,14.0,2.351458,48.8573314
1014,Rivoli - Musée du Louvre,24.0,2.33409583568573,48.86364636851945
26006,Bas - Gabriel Péri,30.0,2.2948095202445984,48.91585580539625
18018,Carpeaux - Place Jacques Froment,19.0,2.3309428,48.8906542
22305,Jean Jaurès - Place du Dr Roux,35.0,2.2947337017374,48.927567032796
21954,Val-Fleury,23.0,2.2407217696309,48.807671407991
12106,Gare de Lyon - Roland Barthes,68.0,2.3790882155299187,48.84395729494058
23205,Parc des Pierrettes,23.0,2.2909969,48.7973062
32023,Guy Môquet - Jean Moulin,30.0,2.363948999931771,48.94093152102083
22018,Charles de Gaulle - Les Sablons,35.0,2.2715748726513,48.880987514929
26008,Henri Barbusse - Bourguignons,34.0,2.2734212270774417,48.91301722799713
26009,Marceau Delorme - Pierre Brossolette,28.0,2.295897423568745,48.91206062860357
34008,Garibaldi - Gabriel Péri,30.0,2.3316044208059,48.905741911394
31301,Gare RER,30.0,2.4581568985227,48.896280181078
21514,Place de la Paix - Abbé Saint-Pierre,24.0,2.2047570338469806,48.86462724459225
17010,Jonquière - Docteur Paul Brousse,40.0,2.318705212173216,48.894799816683985
18024,Clignancourt - Ordener,35.0,2.348636478060487,48.891457726153774
8501,Grand Palais,0.0,2.3109141731562,48.868616276811
33019,Madeleine Vionnet,34.0,2.3740895837545,48.902519074064
16502,Stade Roland-Garros,0.0,2.255324723148,48.84401069203
15501,Arena Paris Sud,0.0,2.2995228346402,48.848596451122
34005,Adrien Lesesne - Docteur Bauer,30.0,2.348248063431511,48.90263867304635
17127,Porte de Clichy - Place des Nations Unies,40.0,2.310542999196392,48.896737263309504
34012,Bateliers - Quai de Seine,26.0,2.3239533298594,48.915817585516
31303,Simone Signoret - Paris,28.0,2.465406596265139,48.903600624712865
10026,Gare de l'Est - Chateau Landon,59.0,2.362424,48.879305
16501,Parc des Princes,0.0,2.2560247765306,48.839868497493
19018,Cité de la Musique,60.0,2.3925811931922,48.888796556487
15056,Place Balard,22.0,2.2784192115068,48.836395736424
31202,Gabriel Péri - Jules Ferry,25.0,2.3912295762525,48.926182814311
31201,Suzanne Masson,37.0,2.3847292397611,48.923306888013
13203,Square de Choisy - Eastman,24.0,2.3583075090494,48.828543456283
47007,Liberté - Vert-de-Maisons,20.0,2.4328628182411,48.790147809608
5201,Saint-Jacques - Soufflot,16.0,2.3430785379567,48.846280383395
12010,Daumesnil - Picpus,21.0,2.401765,48.8374688
11046,Place de la République - Voltaire,19.0,2.3654810339212,48.866830968942
18041,Rochechouart - Martyrs,20.0,2.3405495658517,48.882193779572
11014,Place de la Nation - Taillebourg,47.0,2.3973043,48.8488408
35002,Jean Jaurès - Presles,1.0,2.3960057280531,48.907134414988
11102,Alexandre Dumas - Voltaire,59.0,2.3891476408096,48.852888670365
21213,Vanne - Général de Gaulle,25.0,2.328318,48.815007
8039,Colisée - Champs-Elysées,24.0,2.3076190799475,48.870475399387
11009,Boulets - Voltaire,24.0,2.3890301585197,48.85218705621
15060,Place de la Montagne du Goulet,21.0,2.2773844,48.8443415
11012,Montreuil - Voltaire,34.0,2.3930755582745,48.850507011842
7111,Ecole Militaire - Place Joffre,26.0,2.3017993569374,48.852060203583
15105,Fédération - Suffren,25.0,2.2978776320815,48.852828153442
7025,Octave Gréard - Tour Eiffel,33.0,2.2931787543289,48.856502977696
12107,Diderot - Pierre Bourdan,21.0,2.3902582749724,48.847648620797
4104,Sebastopol - Rambuteau,16.0,2.3501381278038,48.86181809267
1003,Saint-Denis - Rivoli,43.0,2.3476943001151,48.859059340842
8002,Gare Saint-Lazare - Cour du Havre,45.0,2.3265598341823,48.875674400851
32304,Charcot - Benfleet,0.0,2.440523876268,48.878370277021
32017,Basilique,22.0,2.3588666820200914,48.93626891059109
33006,André Karman - République,31.0,2.3851355910301213,48.91039875761846
41301,Bois de Vincennes - Gare,50.0,2.4708339950830287,48.83602224288688
17041,Guersant - Gouvion-Saint-Cyr,36.0,2.287667370814871,48.88287775178599
8050,Boétie - Ponthieu,45.0,2.3076787590981,48.871417284355
48003,Youri Gagarine - Karl Marx,22.0,2.35908430069685,48.78448485079149
10029,Dunkerque - Rocroy,24.0,2.351464,48.880726
5005,Gay Lussac - Saint-Jacques,24.0,2.341923944866407,48.844730256132095
10161,Gare de l'Est - Faubourg-Saint-Martin,32.0,2.3594588041306,48.875642647477
12031,Gabriel Lamé,36.0,2.385534569621086,48.8351212784276
17040,Pereire - Ternes,48.0,2.288012132048607,48.87973954830735
31103,Gare Rosny-Bois-Perrier,36.0,2.480436824262142,48.88115023337061
47005,Ecole Vétérinaire,36.0,2.4224362157778994,48.81488859822486
11010,Boulets - Faubourg Saint-Antoine,43.0,2.3917546141943,48.849259262115
15002,Maine - Antoine Bourdelle,17.0,2.320263946784738,48.84308531746595
32015,Gare RER de Saint-Denis,40.0,2.3471488058567047,48.93554324248177
16027,Mozart - Jasmin,62.0,2.268483570651513,48.85286124871689
18008,Square Léon,33.0,2.353205569088459,48.88667396788626
10036,Aqueduc - Villette,28.0,2.367198803315,48.883886063895
13103,Hôpital Pitié Salpêtrière,50.0,2.3604946,48.8377016
19041,Belleville - Pyrénées,42.0,2.3860039,48.8741908
12161,Diderot - Reuilly,44.0,2.3861273378134,48.847208456061
31704,Jeanne Hornet - Girardot,29.0,2.427820265293122,48.873802681432146
12041,Bois de Vincennes.,60.0,2.4132221,48.8338064
15059,Parc André Citroën,65.0,2.2780618071556096,48.840639944296655
23403,Chateau,22.0,2.3135878035462,48.774661399959
4011,Hôtel de Ville - Pont-Marie,36.0,2.3569472506642,48.853899645527
31023,Place François Mitterand,34.0,2.442958317697048,48.86492782016328
9118,Faubourg Poissonniere - Delta,36.0,2.3497482016682625,48.882555807626765
21024,Billancourt - Général Leclerc,22.0,2.2380413,48.8322649
10163,Gare du Nord - Demarquay,30.0,2.358411,48.881154
2001,Greneta - Sebastopol,32.0,2.3516669869423,48.865242333228
20019,Place du Maquis du Vercors,31.0,2.4083782732486725,48.877321579493575
8056,Beaujon - Wagram,29.0,2.2964416444302,48.875352455985
17116,Reims - Porte d'Asnières,26.0,2.300144659954865,48.891834448210986
20202,Dupont de l'Eure - Gambetta,31.0,2.4003649,48.8679385
11034,Parmentier - Fontaine au Roi,48.0,2.372705978671471,48.86787670551736
19031,Manin - Crimée,23.0,2.3863670602440834,48.8831217743719
8015,Roquépine - Malesherbes,37.0,2.320404499769211,48.87345073390807
7026,Place de Finlande,25.0,2.3113624379039,48.862408335967
14116,Romain Rolland,25.0,2.3234144234418346,48.820215229662765
31018,Gambetta - Michelet,33.0,2.429966032505036,48.85273792380526
33005,République - Henri Barbusse,32.0,2.389432489871979,48.90661553626751
2110,Jeûneurs - Mulhouse,28.0,2.346925,48.868997
17033,Carnot - Général Lanrezac,30.0,2.2938242935036,48.875443870736
14007,Ferrus - Saint-Jacques,34.0,2.3408563,48.8313878
9113,Bleue - Trévise,30.0,2.347289621829987,48.87578906564573
16041,Versailles - Claude Terrasse,46.0,2.263834191152959,48.84021933807409
4109,Mornay - Sully,15.0,2.364460788667202,48.84970399548416
8105,François 1er - Lincoln,31.0,2.3024262188416,48.869517979344
21952,Place Tony de Graaff,42.0,2.2458109,48.8181645
19030,Melun - Jean Jaurès,28.0,2.376477420330048,48.8837796723475
22002,Argenson - Château,25.0,2.2642001509666447,48.888559314669514
12153,Terroirs de France - Lheureux,55.0,2.388618104159832,48.83212027074841
17005,Brochant - Clichy,53.0,2.319730559929781,48.89032998912038
12120,Lac Daumesnil - Saint-Maurice,50.0,2.418365478515625,48.82774555743318
14125,Dareau - Broussais,24.0,2.3361804,48.8307758
20047,Cours de Vincennes - Davout,48.0,2.4107042336225,48.847238029966
18114,Véron - Lepic,23.0,2.334559857845307,48.88526123395252
92005,Gare de Nanterre Ville,43.0,2.1957932,48.8950295
19113,Pré Saint-Gervais - Lilas,28.0,2.3959073424339,48.877870626988
19036,Hôpital Robert Debré,33.0,2.4008650346327003,48.88005222200894
12129,Bois de Vincennes - Porte Jaune,35.0,2.460548914968967,48.838751246689455
14131,Jourdan - Monticelli,30.0,2.329095,48.822032
10105,Mazagran - Bonne Nouvelle,25.0,2.3511248454452,48.870047123655
